serialanon,gorehs,hhcomp1,hhsizex,ndepchild,agehrp4x,agehrp6x,emphrpx,ethhrp2x,sexhrp,nbedsx,accomhh1,lenresb,ftbuyer,tenure4,mortwkx,rentwkx,amthbenx,housbenx,HYEARGRx,hhvulx
18190007307,9,4,7,2,3,5,3,2,1,3,2,8,3,3,-9.00,0.00,0.00,2,64454.00,1
18190007308,9,1,2,0,4,6,3,1,1,3,3,8,2,1,0.00,-9.00,-9.00,-9,28087.50,1
18190007310,10,1,3,1,3,4,1,1,1,2,3,6,2,1,138.46,-9.00,-9.00,-9,27076.40,2
18190007311,10,1,2,0,4,6,3,1,1,1,4,5,3,2,-9.00,110.00,110.00,1,16281.00,1
18190007312,9,1,2,0,3,5,1,1,1,3,2,6,3,2,-9.00,103.85,0.00,2,32277.50,2
18190007313,6,6,1,0,4,6,3,1,1,1,4,5,3,2,-9.00,76.00,17.78,1,14300.00,1
18190007315,8,1,4,2,2,3,2,1,1,3,3,5,1,1,175.95,-9.00,-9.00,-9,24148.80,2
18190007318,4,1,4,2,2,2,1,1,1,2,2,5,1,1,116.08,-9.00,-9.00,-9,31948.80,2
18190007324,4,1,4,0,3,5,1,1,1,3,3,6,1,1,40.38,-9.00,-9.00,-9,100000.00,1
18190007325,1,1,4,2,2,3,1,1,1,3,1,4,1,1,145.38,-9.00,-9.00,-9,63120.59,2
18190007328,2,1,4,0,3,4,1,1,1,4,1,3,2,1,203.08,-9.00,-9.00,-9,63537.65,2
18190007329,4,6,1,0,4,6,3,1,1,3,3,8,3,2,-9.00,85.50,84.00,1,18516.68,1
18190007330,1,1,3,0,3,5,1,1,1,4,1,7,2,1,49.20,-9.00,-9.00,-9,99455.50,1
18190007335,5,1,4,1,3,4,1,1,2,4,1,6,2,1,0.00,-9.00,-9.00,-9,68227.40,2
18190007338,1,7,1,0,2,2,1,1,2,2,4,4,3,2,-9.00,71.77,0.00,2,18200.00,2
18190007347,4,6,1,0,3,4,1,1,1,4,1,3,2,1,0.00,-9.00,-9.00,-9,57187.50,2
18190007348,4,6,1,0,4,6,3,1,1,2,3,7,1,1,0.00,-9.00,-9.00,-9,21825.00,2
18190007349,4,1,3,1,3,4,1,1,2,4,1,6,2,1,0.00,-9.00,-9.00,-9,36326.40,1
18190007352,4,1,2,0,3,5,6,1,2,2,2,4,3,2,-9.00,68.00,30.00,1,5972.00,1
18190007355,10,3,3,2,2,3,2,1,2,3,1,3,3,3,-9.00,206.54,0.00,2,20133.30,1
18190007357,6,1,2,0,1,2,1,2,1,3,2,3,1,1,115.38,-9.00,-9.00,-9,32650.00,2
18190007358,4,4,2,0,1,1,1,1,1,3,3,4,3,3,-9.00,207.69,0.00,2,24496.57,2
18190007359,2,1,2,0,4,6,2,1,1,3,3,5,2,1,0.00,-9.00,-9.00,-9,97067.50,2
18190007360,9,1,4,0,3,5,6,1,1,4,2,7,3,2,-9.00,134.92,116.00,1,60124.00,1
18190007361,7,7,1,0,2,2,1,1,2,2,2,8,2,1,106.15,-9.00,-9.00,-9,18200.00,2
18190007362,9,1,2,0,4,6,3,1,1,4,1,8,1,1,1.15,-9.00,-9.00,-9,19109.00,1
18190007363,9,3,3,2,2,3,1,1,2,3,3,1,3,3,-9.00,178.85,0.00,2,22405.05,2
18190007365,8,7,1,0,2,2,1,2,2,3,2,1,1,1,230.77,-9.00,-9.00,-9,35885.00,2
18190007369,7,1,2,0,2,2,1,1,1,2,3,2,3,2,-9.00,96.92,0.00,2,22880.00,2
18190007373,8,1,2,0,4,6,2,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,37132.50,2
18190007378,6,7,1,0,1,1,5,2,2,1,6,1,3,3,-9.00,98.00,0.00,2,8840.00,2
18190007379,2,3,3,2,2,3,1,1,2,3,3,6,3,2,-9.00,92.31,0.00,2,24960.21,2
18190007381,7,1,2,0,3,5,1,1,1,1,1,7,3,3,-9.00,69.23,0.00,2,52320.05,2
18190007383,10,7,1,0,4,6,3,1,2,2,2,7,2,1,225.94,-9.00,-9.00,-9,25838.50,2
18190007384,9,1,2,0,1,1,1,1,2,3,3,1,2,1,210.69,-9.00,-9.00,-9,59875.00,2
18190007387,5,6,1,0,3,4,6,1,1,1,5,1,2,1,0.00,-9.00,-9.00,-9,11666.00,2
18190007388,2,3,2,0,3,4,1,1,2,3,3,4,2,1,79.85,56.31,0.00,2,33576.40,2
18190007390,6,7,1,0,2,3,1,1,2,2,4,3,3,2,-9.00,80.00,1.00,1,40300.00,1
18190007392,9,1,2,0,4,6,2,1,2,3,2,6,2,1,0.00,-9.00,-9.00,-9,22572.50,2
18190007395,4,1,2,0,4,6,3,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,70442.50,2
18190007397,7,1,2,0,3,5,1,2,1,3,3,6,2,1,11.54,-9.00,-9.00,-9,100000.00,1
18190007398,8,7,1,0,1,2,1,1,2,2,4,5,3,3,-9.00,80.77,0.00,2,33726.00,2
18190007399,5,1,4,1,3,4,1,1,2,3,2,7,1,1,79.85,-9.00,-9.00,-9,23007.40,1
18190007400,6,7,1,0,2,3,6,1,2,2,3,6,3,2,-9.00,88.00,76.00,1,14612.00,1
18190007401,9,1,2,0,3,4,1,1,1,3,2,7,2,1,92.31,-9.00,-9.00,-9,47142.54,2
18190007402,6,1,2,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,15553.00,2
18190007406,10,7,1,0,3,5,6,1,2,4,1,7,2,1,0.00,-9.00,-9.00,-9,5570.00,2
18190007415,8,1,4,1,3,5,2,1,1,3,4,7,1,1,0.00,-9.00,-9.00,-9,37785.00,2
18190007416,2,1,3,1,3,5,3,1,2,2,4,6,3,2,-9.00,74.00,74.00,1,25745.40,1
18190007417,5,1,5,0,3,5,1,1,1,4,3,6,3,2,-9.00,105.00,0.00,2,45704.00,2
18190007419,7,7,1,0,4,6,3,1,2,2,1,5,2,1,0.00,-9.00,-9.00,-9,14977.50,2
18190007420,5,1,2,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,16281.00,1
18190007421,2,3,3,2,2,2,2,1,2,2,2,6,3,2,-9.00,83.00,34.70,1,18220.10,1
18190007422,7,7,1,0,3,4,2,1,2,2,3,1,2,1,76.15,-9.00,-9.00,-9,32575.00,2
18190007427,7,1,2,0,3,4,1,1,1,2,2,6,3,2,-9.00,87.00,0.00,2,24960.00,2
18190007428,8,1,4,0,3,5,1,2,1,3,2,5,2,1,66.92,-9.00,-9.00,-9,70306.25,2
18190007429,6,3,2,1,2,2,1,1,2,2,4,4,3,2,-9.00,89.52,9.42,1,19367.40,1
18190007432,9,1,2,0,2,3,1,2,1,2,4,3,3,3,-9.00,253.85,0.00,2,57200.00,2
18190007433,6,1,2,0,1,2,4,1,1,2,3,1,1,1,0.02,184.62,57.69,1,24913.00,1
18190007434,8,5,4,0,2,2,1,1,2,3,3,2,3,3,-9.00,438.46,0.00,2,46298.75,2
18190007436,8,7,1,0,4,6,3,2,2,1,4,5,3,2,-9.00,5.00,0.00,2,10036.00,1
18190007437,2,1,4,2,2,2,2,1,1,3,2,6,3,2,-9.00,100.25,83.77,1,24696.28,1
18190007439,1,3,2,0,4,6,3,1,2,2,3,4,3,2,-9.00,80.00,60.00,1,19552.00,1
18190007441,10,1,4,0,3,5,1,1,1,4,2,5,3,3,-9.00,92.31,0.00,2,77713.79,2
18190007442,5,6,1,0,1,1,5,2,1,1,4,1,3,3,-9.00,164.99,0.00,2,16157.50,2
18190007443,9,7,1,0,3,4,1,1,2,3,2,5,2,1,204.92,-9.00,-9.00,-9,57500.00,2
18190007445,2,3,4,3,2,3,4,2,2,3,2,5,1,1,109.38,-9.00,-9.00,-9,15145.00,1
18190007446,9,1,4,2,2,2,1,1,1,3,2,4,1,1,138.46,-9.00,-9.00,-9,37707.55,2
18190007448,1,4,2,0,3,5,3,1,1,3,2,7,2,1,0.00,-9.00,-9.00,-9,40362.50,2
18190007449,9,3,2,1,2,3,4,2,2,2,4,1,3,3,-9.00,184.62,184.62,1,8215.20,1
18190007451,1,6,1,0,3,5,2,1,1,2,4,8,1,1,0.00,-9.00,-9.00,-9,9620.00,2
18190007453,5,1,3,1,1,2,1,1,1,4,3,4,1,1,98.08,-9.00,-9.00,-9,40336.40,2
18190007455,8,3,2,0,3,5,6,1,2,2,4,5,3,2,-9.00,107.00,100.00,1,11272.00,1
18190007456,5,1,2,0,2,2,4,1,1,2,4,3,3,3,-9.00,150.00,0.00,2,97187.50,2
18190007458,9,1,4,2,2,3,1,1,2,3,2,3,1,1,276.92,-9.00,-9.00,-9,66788.80,2
18190007460,8,1,3,1,3,4,1,1,1,3,3,6,3,3,-9.00,0.00,0.00,2,25813.90,2
18190007461,9,7,1,0,4,6,3,1,2,1,4,5,3,2,-9.00,130.30,100.00,1,14796.60,1
18190007462,10,3,2,0,4,6,3,1,2,2,3,3,2,1,110.77,-9.00,-9.00,-9,28936.00,1
18190007466,7,6,1,0,3,4,6,1,1,1,4,1,3,3,-9.00,155.09,88.85,1,9120.00,1
18190007467,4,3,4,3,2,2,1,1,2,3,3,5,3,3,-9.00,114.23,0.00,2,32089.20,1
18190007468,9,6,1,0,3,4,2,1,1,2,4,6,1,1,50.77,-9.00,-9.00,-9,17892.50,2
18190007469,9,6,1,0,3,4,1,1,1,3,2,1,2,1,428.31,-9.00,-9.00,-9,100000.00,2
18190007471,9,1,3,1,3,4,1,1,1,4,2,4,2,1,151.78,-9.00,-9.00,-9,49545.19,2
18190007473,5,7,1,0,3,5,6,1,2,1,4,6,3,2,-9.00,78.00,78.00,1,5668.00,1
18190007474,10,1,5,3,3,4,1,1,1,3,2,3,2,1,191.31,-9.00,-9.00,-9,63716.20,2
18190007475,5,1,4,2,2,3,1,1,2,4,1,5,2,1,161.54,-9.00,-9.00,-9,45803.80,2
18190007478,7,6,1,0,4,6,3,1,1,1,4,3,3,2,-9.00,110.00,99.00,1,9100.00,1
18190007479,5,1,2,0,2,2,1,1,2,2,3,2,3,3,-9.00,121.15,0.00,2,52075.00,2
18190007483,10,6,1,0,4,6,3,1,1,2,2,7,2,1,98.16,-9.00,-9.00,-9,12357.00,2
18190007485,4,1,2,0,4,6,2,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,40858.43,2
18190007486,4,1,4,0,2,3,1,1,2,3,3,6,3,2,-9.00,79.81,0.00,2,46640.00,2
18190007488,1,1,6,4,2,2,6,1,1,3,2,6,1,1,0.00,-9.00,-9.00,-9,13837.00,2
18190007490,1,6,1,0,3,5,1,1,1,1,4,6,3,3,-9.00,86.54,0.00,2,20280.00,2
18190007492,5,1,3,1,2,2,1,1,1,3,2,1,2,1,253.85,-9.00,-9.00,-9,46056.40,2
18190007495,8,1,2,0,4,6,3,1,1,4,1,8,2,1,0.00,-9.00,-9.00,-9,20667.50,2
18190007496,7,7,1,0,4,6,2,1,2,2,2,6,2,1,0.00,-9.00,-9.00,-9,24912.50,2
18190007500,7,6,1,0,4,6,1,1,1,3,3,8,2,1,0.00,-9.00,-9.00,-9,13931.25,2
18190007502,10,1,2,0,4,6,3,1,1,2,2,8,1,1,0.00,-9.00,-9.00,-9,25480.00,2
18190007505,4,1,3,1,2,3,1,2,1,2,2,6,1,1,60.25,-9.00,-9.00,-9,29089.00,2
18190007508,4,1,3,1,2,3,1,1,1,4,1,2,2,1,221.54,-9.00,-9.00,-9,100000.00,2
18190007509,9,1,2,0,4,6,3,1,1,1,4,2,3,2,-9.00,100.92,10.00,1,13740.00,1
18190007515,4,7,1,0,3,5,3,1,2,2,2,6,2,1,0.00,-9.00,-9.00,-9,17610.00,2
18190007518,2,5,5,3,1,2,2,1,2,3,3,1,3,2,-9.00,132.69,77.88,1,23686.20,1
18190007519,10,5,2,0,2,2,1,1,2,3,3,4,1,1,0.00,-9.00,-9.00,-9,34130.00,2
18190007520,8,3,2,0,3,5,1,1,2,2,4,4,3,3,-9.00,265.38,0.00,2,22137.50,2
18190007523,8,7,1,0,3,5,2,2,2,2,4,5,3,2,-9.00,127.00,0.00,2,21045.93,2
18190007526,2,6,1,0,1,2,4,1,1,1,4,1,3,2,-9.00,73.85,67.74,1,9795.00,1
18190007527,2,3,3,2,2,2,2,1,2,2,3,4,3,2,-9.00,76.00,36.00,1,22779.60,1
18190007528,10,1,5,3,2,2,6,1,1,3,3,3,3,2,-9.00,96.92,96.92,1,28029.20,1
18190007529,9,1,2,0,4,6,3,1,1,3,1,4,2,1,0.00,-9.00,-9.00,-9,45322.50,2
18190007531,2,1,3,1,2,2,1,1,1,3,3,4,1,1,85.62,-9.00,-9.00,-9,43456.40,2
18190007535,8,5,2,0,3,5,3,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,17308.00,2
18190007538,9,4,2,0,2,3,1,1,1,2,3,4,3,3,-9.00,120.00,0.00,2,24850.00,2
18190007540,5,1,2,0,3,5,1,1,1,5,1,6,1,1,0.00,-9.00,-9.00,-9,100000.00,2
18190007541,10,6,1,0,3,5,1,1,1,1,3,3,3,2,-9.00,78.00,78.00,1,8476.00,1
18190007544,7,6,1,0,3,5,4,1,1,1,4,5,3,2,-9.00,103.45,95.45,1,11388.00,1
18190007545,6,1,5,3,2,3,2,2,1,2,3,3,3,3,-9.00,90.00,0.00,2,28410.20,1
18190007546,2,1,2,0,4,6,2,1,1,3,1,4,2,1,0.00,-9.00,-9.00,-9,37707.50,2
18190007547,2,7,1,0,1,2,1,2,2,1,4,2,3,3,-9.00,126.92,0.00,2,46437.50,2
18190007548,6,1,2,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,17372.50,2
18190007549,10,7,1,0,4,6,3,1,2,2,4,6,2,1,0.00,-9.00,-9.00,-9,16715.00,2
18190007553,1,1,2,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,22263.00,2
18190007556,9,6,1,0,3,5,1,2,1,1,4,3,3,2,-9.00,85.85,0.00,2,29937.50,2
18190007558,9,1,2,0,1,1,1,1,1,1,4,3,3,2,-9.00,79.38,0.00,2,39278.75,2
18190007559,6,3,2,1,3,4,6,1,2,2,3,4,3,2,-9.00,106.00,106.00,1,8187.40,1
18190007560,8,3,3,1,4,6,3,1,2,3,4,7,3,2,-9.00,125.76,111.17,1,12862.00,1
18190007563,9,6,1,0,4,6,3,1,1,2,4,6,3,2,-9.00,90.23,83.37,1,17474.08,1
18190007566,6,1,3,1,1,1,6,1,2,2,3,1,3,2,-9.00,85.00,85.00,1,10358.40,1
18190007568,8,1,6,4,2,3,1,2,1,3,3,1,3,2,-9.00,138.46,1.00,1,35084.40,1
18190007569,2,1,4,2,3,4,1,1,1,3,2,5,2,1,147.69,-9.00,-9.00,-9,67946.41,2
18190007570,7,1,2,0,4,6,3,1,1,3,1,8,2,1,0.00,-9.00,-9.00,-9,35396.00,2
18190007572,9,1,2,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,24232.00,2
18190007574,10,1,2,0,3,5,6,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,11445.00,2
18190007575,10,3,2,1,3,4,1,2,2,3,2,1,2,1,138.46,-9.00,-9.00,-9,56165.26,2
18190007578,9,7,1,0,4,6,3,1,2,1,4,4,3,2,-9.00,184.00,0.00,2,21744.00,1
18190007579,8,2,2,0,2,3,6,2,1,3,4,5,3,2,-9.00,120.00,120.00,1,20680.00,1
18190007582,1,3,2,1,1,2,1,1,2,2,2,5,3,2,-9.00,95.00,30.00,1,19796.40,1
18190007585,8,3,4,3,1,2,4,2,2,2,4,5,3,2,-9.00,221.54,138.46,1,15145.00,1
18190007586,9,1,3,0,3,5,1,1,2,4,4,6,3,2,-9.00,124.48,0.00,2,58737.46,2
18190007587,9,3,3,2,1,2,6,1,2,3,2,4,3,3,-9.00,192.92,130.62,1,12188.80,1
18190007588,8,7,1,0,4,6,3,1,2,1,4,5,3,3,-9.00,205.85,159.69,1,13746.75,1
18190007590,4,1,5,3,1,2,1,1,1,3,2,3,3,3,-9.00,60.00,0.00,2,62376.20,2
18190007591,5,1,3,0,3,4,1,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,32435.00,2
18190007592,1,7,1,0,4,6,3,1,2,2,2,8,2,1,0.00,-9.00,-9.00,-9,19191.50,2
18190007594,7,3,4,2,3,4,2,1,2,4,3,6,3,2,-9.00,147.00,147.00,1,20864.80,1
18190007595,10,6,1,0,2,3,1,1,1,1,5,5,3,3,-9.00,95.00,0.00,2,18200.00,2
18190007600,2,1,2,0,4,6,3,1,1,4,1,8,2,1,0.00,-9.00,-9.00,-9,32153.50,2
18190007601,1,1,3,0,3,5,2,1,1,3,2,6,3,2,-9.00,96.00,0.00,2,29898.75,1
18190007602,7,1,3,0,3,4,1,1,1,4,2,6,2,1,0.00,-9.00,-9.00,-9,83137.50,2
18190007604,7,1,2,0,4,6,3,1,1,3,1,7,2,1,0.00,-9.00,-9.00,-9,31987.50,2
18190007607,7,6,1,0,4,6,1,1,1,2,4,6,2,1,0.00,-9.00,-9.00,-9,95822.50,2
18190007615,9,1,2,0,3,4,1,1,1,2,1,5,3,3,-9.00,173.08,0.00,2,49700.00,2
18190007618,8,1,3,1,2,3,1,1,2,5,1,5,2,1,803.34,-9.00,-9.00,-9,100000.00,2
18190007619,7,6,1,0,3,4,1,1,1,3,2,1,1,1,115.38,-9.00,-9.00,-9,20355.00,2
18190007620,10,1,2,0,4,6,3,1,1,5,1,6,2,1,0.00,-9.00,-9.00,-9,64667.50,2
18190007621,10,1,7,5,2,2,6,1,2,3,3,5,3,2,-9.00,88.00,0.00,2,36166.00,2
18190007622,10,1,2,0,3,5,4,1,2,3,3,6,2,1,0.00,-9.00,-9.00,-9,16735.50,2
18190007626,6,1,5,3,3,4,6,2,1,3,3,1,3,3,-9.00,138.46,111.00,1,17316.00,1
18190007628,7,7,1,0,3,5,1,1,2,2,2,6,2,1,105.23,-9.00,-9.00,-9,24981.25,2
18190007629,9,1,4,2,2,3,1,2,1,3,2,4,1,1,184.62,-9.00,-9.00,-9,63625.00,2
18190007630,7,1,4,2,3,4,1,1,1,3,2,6,3,3,-9.00,0.00,0.00,2,53008.80,2
18190007631,5,1,4,2,2,3,1,1,1,4,1,2,2,1,175.38,-9.00,-9.00,-9,66988.80,2
18190007632,6,1,2,0,4,6,3,1,1,3,2,7,2,1,0.00,-9.00,-9.00,-9,32084.00,1
18190007634,2,2,3,2,2,3,1,1,1,3,3,6,3,2,-9.00,82.00,0.00,2,27758.72,2
18190007637,8,6,1,0,3,4,6,1,1,1,4,4,3,2,-9.00,165.00,165.00,1,10880.00,1
18190007639,1,3,3,2,3,4,1,1,2,3,2,6,2,1,0.00,-9.00,-9.00,-9,23944.57,2
18190007648,1,1,4,0,3,5,1,1,1,3,2,5,2,1,0.00,-9.00,-9.00,-9,45739.50,2
18190007650,4,1,2,0,4,6,3,1,1,3,2,6,2,1,0.00,-9.00,-9.00,-9,23323.00,2
18190007655,4,7,1,0,4,6,3,1,2,1,3,5,3,3,-9.00,175.38,80.77,1,16172.00,1
18190007658,2,1,2,0,4,6,2,1,1,2,1,1,2,1,0.00,-9.00,-9.00,-9,22422.50,2
18190007661,2,1,2,0,4,6,3,2,1,2,3,6,3,2,-9.00,98.00,78.00,1,12938.00,1
18190007663,4,3,3,2,2,2,6,1,2,2,3,6,3,2,-9.00,62.00,62.00,1,11666.00,1
18190007666,4,1,4,0,3,4,1,1,2,3,3,7,1,1,0.00,-9.00,-9.00,-9,74880.00,2
18190007667,4,7,1,0,4,6,3,1,2,3,1,6,1,1,0.00,-9.00,-9.00,-9,25906.50,2
18190007668,10,6,1,0,3,4,6,1,1,4,3,4,2,1,186.00,-9.00,-9.00,-9,66226.00,1
18190007669,2,1,2,0,4,6,3,1,1,3,2,5,2,1,0.00,-9.00,-9.00,-9,23140.00,2
18190007672,9,5,2,0,4,6,3,1,2,3,2,6,2,1,0.00,-9.00,-9.00,-9,26472.50,2
18190007674,10,7,1,0,3,5,3,1,2,1,4,5,3,2,-9.00,57.00,57.00,1,12020.00,1
18190007675,2,1,2,0,3,5,1,1,1,3,3,6,3,2,-9.00,74.77,0.00,2,53328.00,1
18190007677,9,1,2,0,4,6,3,1,1,2,1,6,2,1,0.00,-9.00,-9.00,-9,24977.00,2
18190007680,9,7,1,0,4,6,3,1,2,1,4,5,3,2,-9.00,138.23,0.00,2,25343.50,2
18190007681,7,1,2,0,4,6,3,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,20608.00,1
18190007682,5,6,1,0,2,3,1,1,1,3,3,6,1,1,115.38,-9.00,-9.00,-9,35100.00,2
18190007685,10,1,2,0,3,5,1,1,1,5,1,4,2,1,46.15,-9.00,-9.00,-9,100000.00,2
18190007689,2,1,2,0,4,6,3,1,1,1,4,3,3,2,-9.00,117.00,0.00,2,29205.00,1
18190007692,2,1,5,2,2,3,1,1,1,4,2,6,1,1,221.54,-9.00,-9.00,-9,44668.80,2
18190007694,2,7,1,0,4,6,3,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,14586.00,1
18190007695,8,7,1,0,4,6,3,1,2,2,3,4,3,2,-9.00,106.00,106.00,1,9654.00,1
18190007701,7,6,1,0,4,6,3,1,1,2,1,7,3,2,-9.00,99.00,94.00,1,14352.00,1
18190007703,7,1,5,3,2,3,6,2,2,2,4,5,3,3,-9.00,138.46,0.00,2,27136.45,2
18190007704,4,7,1,0,3,5,1,1,2,2,2,8,1,1,0.00,-9.00,-9.00,-9,18097.50,2
18190007705,4,1,2,0,3,5,6,1,2,2,4,5,3,2,-9.00,74.00,74.00,1,9682.00,1
18190007709,2,1,3,1,3,4,1,2,1,4,2,7,1,1,133.75,-9.00,-9.00,-9,23199.40,1
18190007710,1,7,1,0,2,3,1,1,2,3,2,8,3,2,-9.00,75.46,56.54,1,6320.08,1
18190007711,1,1,2,0,1,2,1,1,1,2,4,2,3,3,-9.00,103.85,0.00,2,33355.00,2
18190007712,2,1,7,3,2,3,1,2,1,4,2,6,1,1,0.00,-9.00,-9.00,-9,33249.00,2
18190007713,5,1,2,0,4,6,3,1,1,2,2,8,2,1,0.00,-9.00,-9.00,-9,40223.00,2
18190007718,4,6,1,0,4,6,3,1,1,1,3,5,3,2,-9.00,30.00,0.00,2,16328.00,2
18190007720,5,1,2,0,4,6,3,1,2,2,1,8,2,1,0.00,-9.00,-9.00,-9,38525.00,1
18190007725,9,3,3,0,3,4,1,1,2,3,3,7,3,2,-9.00,117.00,0.00,2,31760.00,2
18190007728,5,1,4,2,3,4,1,1,2,3,2,4,3,2,-9.00,90.00,0.00,2,38403.62,2
18190007729,8,3,2,0,3,4,1,2,2,2,4,8,3,2,-9.00,133.85,0.00,2,40100.00,2
18190007731,6,7,1,0,4,6,3,1,2,2,1,6,2,1,0.00,-9.00,-9.00,-9,17160.00,2
18190007732,2,3,2,0,4,6,3,1,2,3,2,8,3,2,-9.00,84.00,84.00,1,18564.00,1
18190007733,8,4,5,0,1,2,2,1,1,5,3,5,1,1,392.31,-9.00,-9.00,-9,72566.25,2
18190007735,10,1,2,0,3,5,1,1,1,3,2,4,2,1,0.00,-9.00,-9.00,-9,40820.00,2
18190007736,6,1,2,0,3,5,1,1,1,2,3,4,2,1,0.00,-9.00,-9.00,-9,57712.50,2
18190007737,2,1,2,0,3,5,1,1,1,3,2,7,2,1,184.62,-9.00,-9.00,-9,70925.00,2
18190007738,8,7,1,0,3,5,2,1,2,1,4,5,3,2,-9.00,95.00,0.00,2,18792.00,2
18190007742,8,4,4,0,1,2,1,1,1,4,3,1,3,3,-9.00,807.69,0.00,2,100000.00,2
18190007743,10,3,2,1,2,3,2,1,2,2,3,5,3,3,-9.00,150.00,120.02,1,13752.48,1
18190007744,4,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,11419.00,2
18190007745,6,7,1,0,1,1,2,1,2,1,4,1,3,2,-9.00,72.00,72.00,1,4680.00,1
18190007749,4,1,2,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,12938.00,1
18190007750,9,1,2,0,4,6,3,1,1,4,1,6,2,1,0.00,-9.00,-9.00,-9,82712.50,2
18190007753,8,1,3,1,2,2,1,2,2,3,4,4,1,1,392.31,-9.00,-9.00,-9,91217.13,2
18190007754,7,1,2,0,4,6,3,1,1,2,1,8,2,1,0.00,-9.00,-9.00,-9,20497.00,2
18190007755,2,7,1,0,3,5,3,1,2,1,2,6,3,2,-9.00,70.00,70.00,1,15829.00,1
18190007756,2,5,2,0,3,5,2,1,2,2,3,7,3,2,-9.00,77.88,1.00,1,20116.92,1
18190007757,6,6,1,0,2,2,1,1,1,2,3,3,1,1,64.15,-9.00,-9.00,-9,19240.00,2
18190007759,9,7,1,0,3,5,2,1,2,3,3,7,2,1,0.00,-9.00,-9.00,-9,9100.00,2
18190007760,7,6,1,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,9742.75,1
18190007763,7,3,3,2,1,1,6,1,2,2,3,1,3,2,-9.00,90.00,90.00,1,11666.00,1
18190007764,4,1,3,0,3,4,1,1,2,2,2,7,2,1,92.31,-9.00,-9.00,-9,96620.00,2
18190007766,6,1,3,1,2,2,1,1,1,4,3,8,1,1,0.00,-9.00,-9.00,-9,22656.40,2
18190007767,4,6,1,0,4,6,3,1,1,2,1,8,2,1,0.00,-9.00,-9.00,-9,13208.00,2
18190007773,7,1,3,0,3,4,1,1,2,2,3,7,3,2,-9.00,115.38,0.00,2,38740.00,2
18190007774,6,7,1,0,2,2,1,2,2,1,5,2,3,3,-9.00,103.85,0.00,2,11960.00,2
18190007776,6,4,5,2,2,3,1,1,1,4,3,4,3,3,-9.00,129.69,0.00,2,33904.00,2
18190007778,5,1,3,1,3,4,1,1,1,4,2,4,2,1,156.92,-9.00,-9.00,-9,78620.00,2
18190007779,7,6,1,0,4,6,3,1,1,3,2,6,3,2,-9.00,109.00,92.79,1,10449.00,1
18190007780,8,7,1,0,3,5,2,2,2,2,4,6,3,2,-9.00,122.00,59.92,1,4940.00,1
18190007782,9,1,2,0,3,5,3,1,2,4,1,6,2,1,0.00,-9.00,-9.00,-9,36405.00,2
18190007785,6,7,1,0,3,5,1,1,2,1,4,2,3,2,-9.00,83.08,0.00,2,13000.00,2
18190007786,2,1,5,3,3,4,1,2,1,3,3,3,3,2,-9.00,80.77,0.00,2,50809.20,2
18190007787,9,1,2,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,14273.50,2
18190007788,7,1,4,0,3,4,2,1,1,5,1,5,2,1,55.38,-9.00,-9.00,-9,44321.25,2
18190007793,9,1,5,2,2,3,1,1,1,3,2,4,2,1,230.77,-9.00,-9.00,-9,65807.55,2
18190007794,8,3,2,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,25121.00,2
18190007796,8,1,4,0,3,5,1,2,1,3,3,6,2,1,149.12,-9.00,-9.00,-9,100000.00,2
18190007798,7,1,3,1,2,3,1,1,1,3,2,4,2,1,346.15,-9.00,-9.00,-9,100000.00,2
18190007807,7,1,2,0,4,6,3,1,2,2,2,6,3,2,-9.00,87.23,0.00,2,18052.00,1
18190007809,9,1,2,0,3,5,1,2,1,5,1,6,2,1,253.85,-9.00,-9.00,-9,59467.54,2
18190007813,5,1,2,0,4,6,3,1,1,4,1,8,2,1,115.38,-9.00,-9.00,-9,34503.00,2
18190007815,9,1,4,2,2,2,1,1,1,3,3,5,3,2,-9.00,138.46,0.00,2,64115.00,2
18190007824,4,1,2,0,4,6,3,1,1,2,3,8,1,1,0.00,-9.00,-9.00,-9,37579.50,1
18190007826,6,3,3,2,2,2,4,2,2,2,4,5,3,2,-9.00,115.00,115.00,1,11666.00,1
